input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
sS0FapCeJ52dseMPxezFwQs,,Atkinson Electrical,,Devonport TAS 7310,{},null,http://www.atkinsonelectrical.com.au/,0409532456,4RC8R9C6+M9,0,3.200000,null,-41.178353,146.360953,,,,,,Australia/Hobart,,0xaa7a334b97f0ba17:0x86ee849d7a4335a8,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
sS0FapCeJ52dseMPxezFwQs,,Rexel Electrical Supplies Devonport,,"14 Wenvoe St, Devonport TAS 7310","{""Thursday"":[""7 am–5 pm""]}",null,https://www.rexel.com.au/are/Devonport/store/7161,(03)64244433,4RC8R986+X8,0,5.000000,null,-41.182590,146.360840,,,,,,Australia/Hobart,,0xaa7a33476955a399:0x11f08ad00151456d,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
sS0FapCeJ52dseMPxezFwQs,,Buzzzed Electrical,,"Shed E/45A Elizabeth St, Devonport TAS 7310","{""Thursday"":[""Open 24 hours""]}",null,https://www.buzzzed.com.au/,0483931647,4RC8R964+2C,0,4.800000,null,-41.189971,146.356028,,,,,,Australia/Hobart,,0x4deb0706e14913ad:0xd3d017991dd87285,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
sS0FapCeJ52dseMPxezFwQs,,D&W Electrical Devonport,,"39a Don Rd, Devonport TAS 7310","{""Thursday"":[""7 am–5 pm""]}",null,https://dw.mmem.com.au/devonport?utm_term=plcid_16140536226756377667,(03)64244522,4RC8R89M+FG,0,5.000000,null,-41.181310,146.333783,,,,,,Australia/Hobart,,0xaa7bccb22de998e3:0xf0c64825a5161879,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
sS0FapCeJ52dseMPxezFwQs,,M5 Electrical Pty Ltd,,"5 Finlaysons Way, Devonport TAS 7310","{""Thursday"":[""7:30 am–4:30 pm""]}",null,http://www.m5electrical.com.au/,(03)64233444,4RC8R966+2X,0,4.900000,null,-41.189960,146.362428,,,,,,Australia/Hobart,,0xaa7a3368232bec05:0xd69b3d38dd28bf0a,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
sS0FapCeJ52dseMPxezFwQs,,COLDY'S ELECTRICAL,,"25 Watkinson St, Devonport TAS 7310","{""Thursday"":[""8 am–5 pm""]}",null,,0437778099,4RC8R8CJ+PR,0,0.000000,null,-41.178170,146.332115,,,,,,Australia/Hobart,,0xaa7bccb121d3ffff:0xee461b30030b5436,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
sS0FapCeJ52dseMPxezFwQs,,Mainwaring Auto Electrics,,"5 Devonport Rd, Miandetta TAS 7310","{""Thursday"":[""8 am–5 pm""]}",null,http://www.mainwarings.com.au/,(03)64243352,4RC8R947+WM,0,4.300000,null,-41.192717,146.364164,,,,,,Australia/Hobart,,0xaa7a349ea38b4671:0xd281ec512a6ebe08,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
sS0FapCeJ52dseMPxezFwQs,,Tones Solar & Electrical Devonport,,"124 Tarleton St, East Devonport TAS 7310","{""Thursday"":[""8 am–5 pm""]}",null,https://toneselectrical.com.au/,1300985985,4RC8R98C+CJ,0,5.000000,null,-41.183966,146.371595,,,,,,Australia/Hobart,,0xaa7a3340b3bcd55f:0xc81b6426a54610b0,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
sS0FapCeJ52dseMPxezFwQs,,Alex McPherson Electrical,,"131 Tarleton St, East Devonport TAS 7310","{""Thursday"":[""12–7 pm""]}",null,,(03)64277771,4RC8R98F+W3,0,4.600000,null,-41.182750,146.372718,,,,,,Australia/Hobart,,0xaa7a33159a26fbf7:0xf5a4e56f5038a44f,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
sS0FapCeJ52dseMPxezFwQs,,DES Electrical & Solar,,"113 Don Rd, Devonport TAS 7310","{""Thursday"":[""8:30 am–4:30 pm""]}",null,http://www.deselec.com.au/,(03)64249002,4RC8R88G+83,0,4.800000,null,-41.184211,146.325131,,,,,,Australia/Hobart,,0xaa7bccaecd2dfe05:0xf121e2407e6ec528,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
