input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
eXkEarT-Fbri2roPiZHnuAw,,High Demand Electrical,,"Level 36/1 Macquarie Pl, Sydney NSW 2000","{""Wednesday"":[""Open 24 hours""]}",null,https://www.hdlevel2electriciansydney.com.au/,0402559777,4RRH46Q5+6W,0,5.000000,null,-33.861952,151.209811,,,,,,Australia/Sydney,,0x6b12b9773a6b92d7:0x7efce8ce1670f9a7,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
eXkEarT-Fbri2roPiZHnuAw,,Sydney Electrical Service,,"2 Chifley Square, Sydney NSW 2000","{""Wednesday"":[""Open 24 hours""]}",null,https://sydneyelectricalservice.com.au/,0433462902,4RRH46M6+MM,0,4.800000,null,-33.865859,151.211671,,,,,,Australia/Sydney,,0x6b12bdd0d176aaab:0x7bdd0061baed20ca,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
eXkEarT-Fbri2roPiZHnuAw,,Scott Electrics,,"Eastern Suburbs, 235, Shop 32/285 New South Head Rd, Edgecliff NSW 2027","{""Wednesday"":[""Open 24 hours""]}",null,https://scottelectrics.com.au/,(02)98077408,4RRH46CP+6M,0,5.000000,null,-33.879419,151.236656,,,,,,Australia/Sydney,,0x6b12a5b821ea824b:0x351356c8530f5d7e,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
eXkEarT-Fbri2roPiZHnuAw,,360 Degrees Sydney Electrical,,"1a/42 Whiting St, Artarmon NSW 2064","{""Wednesday"":[""Open 24 hours""]}",null,http://www.360sydneyelectrical.com.au/,0424240402,4RRH55MM+M3,0,5.000000,null,-33.815797,151.182749,,,,,,Australia/Sydney,,0x6b12af26cb079ef5:0xb45e3f3cf376fa67,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
eXkEarT-Fbri2roPiZHnuAw,,Hello Electrical | Electrician Sydney,,"192 Edgeware Rd, Newtown NSW 2042","{""Wednesday"":[""7 am–5 pm""]}",null,https://www.helloelectrical.com.au/,(02)80001185,4RRH35WF+69,0,5.000000,null,-33.904494,151.173388,,,,,,Australia/Sydney,,0x6b0d57cca361e2b1:0x3828b97e7714dc6d,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
eXkEarT-Fbri2roPiZHnuAw,,Electrician To The Rescue,,"86A May St, St Peters NSW 2044","{""Wednesday"":[""Open 24 hours""]}",null,http://www.electriciantotherescue.com.au/,(02)81032272,4RRH35RH+34,0,4.800000,null,-33.909794,151.177870,,,,,,Australia/Sydney,,0x6b12ae3f2c40f927:0x24e573cc6686ff9d,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
eXkEarT-Fbri2roPiZHnuAw,,Just Electrical Sydney Pty Ltd,,"1.04/18-30 Faversham St, Marrickville NSW 2204","{""Wednesday"":[""Open 24 hours""]}",null,https://www.justelectricalsydney.com.au/,0455219271,4RRH35R7+5M,0,5.000000,null,-33.909507,151.164125,,,,,,Australia/Sydney,,0x6b12bb9ce2eb1d6b:0xae7378a928cac451,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
eXkEarT-Fbri2roPiZHnuAw,,Sparky Nearby,,"5 Napoleon St, Rosebery NSW 2018","{""Wednesday"":[""Open 24 hours""]}",null,https://sparkynearby.com.au/,1300632729,4RRH36G2+C7,0,4.900000,null,-33.923982,151.200666,,,,,,Australia/Sydney,,0x6b12b17d05feff13:0x6e9ff5ec2d03758b,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
eXkEarT-Fbri2roPiZHnuAw,,Westcork Electrical,,,"{""Wednesday"":[""Open 24 hours""]}",null,https://www.westcork.com.au/,(02)85997201,4RRH44FG+4Q,0,5.000000,null,-33.877191,151.126917,,,,,,Australia/Sydney,,0x6b12baf21ba19ee7:0x4335b656f9eed1e0,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
eXkEarT-Fbri2roPiZHnuAw,,Dr Sparks Electrical,,"76 Abergeldie St, Dulwich Hill NSW 2203","{""Wednesday"":[""Open 24 hours""]}",null,http://www.drsparkselectrical.com.au/,(02)85932667,4RRH34WP+J2,0,5.000000,null,-33.903393,151.135063,,,,,,Australia/Sydney,,0x6b12bba5173d3053:0x618904a50ab41d5d,,null,null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,null,null,
